date,Panther_retail_Lester,Panther_lodging_Kirk,Panther_office_Clementine,Panther_education_Misty,Panther_education_Violet,Panther_education_Cleopatra,Panther_lodging_Willa,Panther_education_Scarlett,Panther_education_Sophia,Panther_education_Emily,Panther_parking_Mellissa,Panther_education_Mohammad,Panther_lodging_Cora,Panther_education_Edna,Panther_lodging_Kara
2016-04-18 07:00:00,0.12,14.1027,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,38.0073,28.4055
2016-04-18 08:00:00,0.12,14.1027,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,38.0073,28.4055
2016-04-18 09:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,38.0073,28.4055
2016-04-18 10:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,38.0073,28.4055
2016-04-18 11:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,38.0073,28.4055
2016-04-18 12:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,38.0073,28.4055
2016-04-18 13:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,38.0073,28.4055
2016-04-18 14:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-18 15:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-18 16:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-18 17:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-18 18:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-18 19:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-18 20:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-18 21:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-18 22:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-18 23:00:00,0.12,9.4518,13.9227,6.4813,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 00:00:00,0.12,9.4518,13.9227,6.3212,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 01:00:00,0.12,9.4518,13.9227,6.3212,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 02:00:00,0.12,11.1021,13.9227,6.3212,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 03:00:00,0.12,11.1021,13.9227,6.3212,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 04:00:00,0.12,11.1021,13.9227,6.3212,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 05:00:00,0.12,11.1021,13.9227,6.3212,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 06:00:00,0.12,11.1021,13.9227,6.3212,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 07:00:00,0.12,11.1021,13.9227,6.3212,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 08:00:00,0.12,11.1021,13.9227,6.3212,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 09:00:00,0.12,11.1021,13.9227,6.4012,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 10:00:00,0.12,11.1021,13.9227,6.4012,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 11:00:00,0.12,11.1021,13.9227,6.4012,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 12:00:00,0.12,11.1021,13.9227,6.4012,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 13:00:00,0.12,11.1021,13.9227,6.0812,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 14:00:00,0.12,11.1021,13.9227,6.0812,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 15:00:00,0.12,11.1021,13.9227,6.0812,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 16:00:00,0.12,11.1021,13.9227,6.0812,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 17:00:00,0.12,11.1021,13.9227,6.0812,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 18:00:00,0.12,11.1021,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 19:00:00,0.12,11.1021,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 20:00:00,0.12,11.1021,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 21:00:00,0.12,11.1021,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 22:00:00,0.12,11.1021,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-19 23:00:00,0.12,11.1021,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-20 00:00:00,0.12,11.1021,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-20 01:00:00,0.12,11.1021,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-20 02:00:00,0.12,25.2049,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-20 03:00:00,0.12,25.2049,12.9625,5.2810000000000015,31.366,11.2822,14.9029,0.04,30.4059,48.4094,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-20 04:00:00,0.12,25.2049,12.9625,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,19.6038,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-20 05:00:00,0.12,25.2049,12.9625,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,19.6038,3.0406,0.5351,14.5528,51.4099,28.4055
2016-04-20 06:00:00,0.12,25.2049,12.9625,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,19.6038,3.0406,0.5351,14.5528,51.4099,16.0031
2016-04-20 07:00:00,0.12,25.2049,12.9625,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,19.6038,3.0406,0.5351,14.5528,51.4099,16.0031
2016-04-20 08:00:00,0.12,25.2049,2.2564,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,19.6038,3.0406,0.5351,14.5528,51.4099,16.0031
2016-04-20 09:00:00,0.12,25.2049,2.2564,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,19.6038,3.0406,0.5351,14.5528,51.4099,16.0031
2016-04-20 10:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,3.0406,0.5351,14.5528,51.4099,16.0031
2016-04-20 11:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,3.0406,0.5351,14.5528,51.4099,16.0031
2016-04-20 12:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 13:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 14:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 15:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 16:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 17:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 18:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 19:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 20:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 21:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 22:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-20 23:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 00:00:00,0.12,25.2049,2.7635,5.2810000000000015,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 01:00:00,0.12,25.2049,2.7635,6.1612,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 02:00:00,0.12,25.2049,11.7623,6.1612,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 03:00:00,0.12,25.2049,11.7623,6.1612,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 04:00:00,0.12,25.2049,12.2424,6.1612,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 05:00:00,0.12,25.2049,12.2424,6.1612,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 06:00:00,0.12,25.2049,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 07:00:00,0.12,25.2049,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 08:00:00,0.12,25.2049,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 09:00:00,0.12,25.2049,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 10:00:00,0.12,10.502,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 11:00:00,0.12,10.502,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 12:00:00,0.12,10.502,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 13:00:00,0.12,10.502,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 14:00:00,0.12,10.502,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 15:00:00,0.12,10.502,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 16:00:00,0.12,10.502,12.2424,4.0808,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 17:00:00,0.12,10.502,12.2424,5.7611,31.366,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 18:00:00,0.12,10.502,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 19:00:00,0.12,10.502,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 20:00:00,0.12,30.806,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 21:00:00,0.12,30.806,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 22:00:00,0.12,30.806,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-21 23:00:00,0.12,30.806,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 00:00:00,0.12,30.806,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 01:00:00,0.12,30.806,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 02:00:00,0.12,40.2078,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 03:00:00,0.12,40.2078,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 04:00:00,0.12,40.2078,12.2424,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 05:00:00,0.12,40.2078,11.7623,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 06:00:00,0.12,40.2078,11.7623,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 07:00:00,0.12,40.2078,11.7623,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 08:00:00,0.12,40.2078,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 09:00:00,0.12,20.804,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 10:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 11:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 12:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 13:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 14:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 15:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 16:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 17:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 18:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 19:00:00,0.12,14.4028,16.3231,5.7611,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,51.4099,16.0031
2016-04-22 20:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-22 21:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-22 22:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-22 23:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 00:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 01:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 02:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 03:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0804,14.9029,0.04,30.4059,44.8087,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 04:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 05:00:00,0.12,14.4028,16.3231,9.4418,37.7673,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 06:00:00,0.12,13.5026,16.3231,9.4418,37.7673,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 07:00:00,0.12,13.5026,16.3231,9.4418,37.7673,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 08:00:00,0.12,13.5026,16.3231,9.4418,37.7673,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 09:00:00,0.12,13.5026,16.3231,9.4418,37.7673,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 10:00:00,0.12,19.6038,16.3231,9.4418,37.7673,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 11:00:00,0.12,19.6038,16.3231,9.4418,37.7673,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 12:00:00,0.12,19.6038,16.3231,9.4418,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 13:00:00,0.12,19.6038,16.3231,9.4418,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 14:00:00,0.12,19.6038,16.3231,9.4418,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 15:00:00,0.12,19.6038,16.3231,9.4418,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 16:00:00,0.12,19.6038,16.3231,9.4418,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 17:00:00,0.12,19.6038,16.3231,9.4418,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 18:00:00,0.12,19.6038,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 19:00:00,0.12,19.6038,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 20:00:00,0.12,19.6038,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 21:00:00,0.12,11.5522,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 22:00:00,0.12,28.8056,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-23 23:00:00,0.12,28.8056,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 00:00:00,0.12,28.8056,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 01:00:00,0.12,28.8056,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 02:00:00,0.12,28.8056,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 03:00:00,0.12,28.8056,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 04:00:00,0.12,28.8056,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 05:00:00,0.12,28.8056,16.3231,8.5617,35.5269,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 06:00:00,0.12,28.8056,16.3231,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 07:00:00,0.12,28.8056,16.3231,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 08:00:00,0.12,28.8056,14.1627,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 09:00:00,0.12,28.8056,14.6428,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 10:00:00,0.12,28.8056,14.6428,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 11:00:00,0.12,28.8056,14.6428,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 12:00:00,0.12,28.8056,14.6428,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 13:00:00,0.12,24.4047,14.6428,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 14:00:00,0.12,24.4047,14.6428,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 15:00:00,0.12,24.4047,14.6428,8.5617,32.9664,2.0004,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 16:00:00,0.12,28.8056,14.6428,8.5617,32.9664,8.5617,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 17:00:00,0.12,28.8056,14.6428,8.5617,32.9664,8.5617,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 18:00:00,0.12,28.8056,14.6428,8.5617,32.9664,8.5617,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 19:00:00,0.12,28.8056,14.6428,8.5617,32.9664,8.5617,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 20:00:00,0.12,28.8056,13.6826,8.5617,32.9664,8.5617,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 21:00:00,0.12,28.8056,13.6826,8.5617,32.9664,8.5617,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 22:00:00,0.12,28.8056,13.6826,8.5617,32.9664,8.5617,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
2016-04-24 23:00:00,0.12,28.8056,13.6826,8.5617,32.9664,8.5617,14.9029,0.04,30.4059,20.804,2.6405,0.5351,14.5528,36.0069,16.0031
